source_kind,source,parameter,group,num_runs,layer_jaccard,layer_jaccard_std,layer_jaccard_ci95_low,layer_jaccard_ci95_high,kept,kept_std,kept_ci95_low,kept_ci95_high,imp_kept,imp_kept_std,imp_kept_ci95_low,imp_kept_ci95_high,total,total_std,total_ci95_low,total_ci95_high
aggregate,traj_path_length,layer2.1.conv1.weight,stage2,5.0,0.21834209569319513,0.006817722494680273,0.20987677512180666,0.2268074162645836,3979.2,208.85808579032798,3719.868434140396,4238.531565859604,2317.8,65.83084383478614,2236.060211238972,2399.5397887610284,9216.0,0.0,9216.0,9216.0
aggregate,traj_path_length,layer2.1.conv2.weight,stage2,5.0,0.18461752606609033,0.010850784672858762,0.17114449738554038,0.19809055474664028,3229.4,130.79296617173264,3066.999082686277,3391.8009173137234,2072.8,82.4330030994868,1970.4459077875479,2175.1540922124523,9216.0,0.0,9216.0,9216.0
aggregate,traj_path_length,layer2.2.conv1.weight,stage2,5.0,0.16380666640010663,0.007727073574055832,0.1542122373317298,0.17340109546848345,2313.0,102.76429340972476,2185.4012765722964,2440.5987234277036,2128.6,33.09531688925186,2087.506736509471,2169.693263490529,9216.0,0.0,9216.0,9216.0
aggregate,traj_path_length,layer2.2.conv2.weight,stage2,5.0,0.11653107326118864,0.008091317339497892,0.10648437582269223,0.12657777069968507,1558.0,120.1623901227002,1408.7986862465273,1707.2013137534727,1836.0,27.230497608380205,1802.1888714665006,1869.8111285334994,9216.0,0.0,9216.0,9216.0
aggregate,traj_path_length,layer3.0.conv1.weight,stage3,5.0,0.13621752186519634,0.0105293475151424,0.12314361013106773,0.14929143359932495,3728.8,322.71303041556905,3328.098848381751,4129.501151618249,3825.0,61.91526467681455,3748.122044911542,3901.877955088458,18432.0,0.0,18432.0,18432.0
aggregate,traj_path_length,layer3.0.conv2.weight,stage3,5.0,0.10208607782683579,0.007644820778774134,0.09259377909311187,0.11157837656055972,4916.6,363.7675081697099,4464.922981389377,5368.277018610624,5977.0,147.0187062927708,5794.452165333773,6159.547834666227,36864.0,0.0,36864.0,36864.0
aggregate,traj_path_length,layer3.0.shortcut.0.weight,stage3,5.0,0.3591862109466225,0.013807196726882867,0.34204231185473516,0.37633011003850986,1416.6,93.33166665178544,1300.713429626123,1532.486570373877,933.0,18.547236990991408,909.9705635621328,956.0294364378672,2048.0,0.0,2048.0,2048.0
aggregate,traj_path_length,layer3.1.conv1.weight,stage3,5.0,0.0996934924463315,0.007247645682901374,0.0906943517301359,0.10869263316252709,4155.4,364.92711601085495,3702.2831380809916,4608.516861919007,6521.2,109.84170428393762,6384.81351028929,6657.586489710709,36864.0,0.0,36864.0,36864.0
aggregate,traj_path_length,layer3.1.conv2.weight,stage3,5.0,0.025867205427905316,0.003941293465763551,0.020973443225110966,0.030760967630699666,562.6,128.1358653929492,403.49830906289105,721.701690937109,4686.0,87.64416694794924,4577.175393248171,4794.824606751829,36864.0,0.0,36864.0,36864.0
aggregate,traj_path_length,layer3.2.conv1.weight,stage3,5.0,0.009403860107595632,0.0009156696377592075,0.00826690608414174,0.010540814131049524,162.2,42.29893615683496,109.67893381173843,214.72106618826155,4104.8,184.25172997830984,3876.021260279171,4333.578739720829,36864.0,0.0,36864.0,36864.0
aggregate,traj_path_length,layer3.2.conv2.weight,stage3,5.0,0.005259591866640835,0.001986844028574746,0.0027925991663134368,0.007726584566968233,36.2,9.418067742376882,24.505924351646403,47.894075648353606,1595.6,104.61739817066757,1465.7003431057335,1725.4996568942663,36864.0,0.0,36864.0,36864.0
aggregate,traj_post_rewind_path_length,conv1.weight,stem,5.0,0.6818185138724248,0.027811898277937497,0.6472854810590044,0.7163515466858451,397.0,5.916079783099616,389.65421672282406,404.34578327717594,307.0,12.609520212918492,291.3432127169964,322.6567872830036,432.0,0.0,432.0,432.0
aggregate,traj_post_rewind_path_length,fc.weight,head,5.0,0.7602741810407027,0.023332137276248072,0.7313035061836374,0.7892448558977679,556.0,12.786711852544421,540.1232002372902,571.8767997627098,524.8,6.260990336999411,517.0259537054461,532.5740462945538,640.0,0.0,640.0,640.0
aggregate,traj_post_rewind_path_length,layer1.0.conv1.weight,stage1,5.0,0.3337959325470702,0.020085317792008818,0.3088567165522513,0.3587351485418891,1526.8,125.77638888122047,1370.6279861021121,1682.9720138978878,840.8,56.20676115913458,771.0100882130647,910.5899117869352,2304.0,0.0,2304.0,2304.0
aggregate,traj_post_rewind_path_length,layer1.0.conv2.weight,stage1,5.0,0.32519651341611805,0.02970746828261532,0.28830981957181434,0.36208320726042176,1625.8,173.74607909245032,1410.0657487618403,1841.5342512381596,827.4,50.767115340543036,764.3643005889895,890.4356994110104,2304.0,0.0,2304.0,2304.0
