base_source,feature,runs,rows,auc_imp_only_vs_nonbase_mean,auc_imp_only_vs_nonbase_std,auc_imp_only_vs_nonbase_ci95,auc_imp_only_vs_nonbase_n,topk_recall_mean,topk_recall_std,topk_recall_ci95,topk_recall_n,topk_precision_mean,topk_precision_std,topk_precision_ci95,topk_precision_n,baseline_precision_mean,baseline_precision_std,baseline_precision_ci95,baseline_precision_n,topk_lift_mean,topk_lift_std,topk_lift_ci95,topk_lift_n,imp_only_mean_mean,imp_only_mean_std,imp_only_mean_ci95,imp_only_mean_n,base_only_mean_mean,base_only_mean_std,base_only_mean_ci95,base_only_mean_n,shared_mean_mean,shared_mean_std,shared_mean_ci95,shared_mean_n,neither_mean_mean,neither_mean_std,neither_mean_ci95,neither_mean_n
epoch_10,traj_path_length,5,5,0.5021655445328055,0.002784447137249266,0.0024406755268284656,5,0.12909384932644896,0.0025416817361327776,0.002227882270551729,5,0.12909384932644896,0.0025416817361327776,0.002227882270551729,5,0.12490559842390413,0.002493715391261541,0.00218583791550813,5,1.0336127430620063,0.014231654678399189,0.012474595338935768,5,0.47671850352314976,0.001911137182936547,0.0016751856009064394,5,0.6247551661216629,0.0033223075708953796,0.002912130983708234,5,0.6258295783171353,0.004714653004811827,0.004132575566760492,5,0.47442468709214136,0.0009502974864349456,0.0008329724731781633,5
epoch_10,traj_post_rewind_path_length,5,5,0.4993381475942145,0.001316870613844211,0.0011542879863699923,5,0.12659399984494518,0.002440337475030361,0.0021390501090255685,5,0.12659399984494518,0.002440337475030361,0.0021390501090255685,5,0.12490559842390413,0.002493715391261541,0.00218583791550813,5,1.0135476961005208,0.007029833723055659,0.00616192094150697,5,0.4758823062493293,0.001101597447785254,0.0009655927366185363,5,0.6215065643994891,0.0013867876693008294,0.0012155729875747397,5,0.6095288671580804,0.002607449174866795,0.0022855299723281326,5,0.47644432944856,0.0002942477327158379,0.00025791950957049854,5
epoch_10,traj_rewind_rms_movement,5,5,0.4920114414402958,0.0016885593695805013,0.001480087545495067,5,0.12131813413747392,0.00108690487736057,0.000952714130814888,5,0.12131813413747392,0.00108690487736057,0.000952714130814888,5,0.12490559842390413,0.002493715391261541,0.00218583791550813,5,0.971544562928957,0.018560494607756696,0.016268990834473206,5,0.47180053933320787,0.001022599878063896,0.0008963483137244759,5,0.6005199016996362,0.002721176495844301,0.0023852163644051522,5,0.6139303616717472,0.005406354272695457,0.004738878460363843,5,0.4796343306770194,0.0009459337854866682,0.0008291475206522623,5
epoch_10,traj_rms_abs,5,5,0.5641551157756574,0.00714624541648523,0.006263960289781649,5,0.17906928791855642,0.0040743048841439915,0.003571285691346105,5,0.17906928791855642,0.0040743048841439915,0.003571285691346105,5,0.12490559842390413,0.002493715391261541,0.00218583791550813,5,1.434291070251926,0.05043765695036416,0.04421055559019696,5,0.4871125267014464,0.005019144823358126,0.004399474413466419,5,0.8113271088241705,0.0035278771211003195,0.0030923206391462563,5,0.8421517237027301,0.00598660707790617,0.005247492469265593,5,0.427253187229432,0.0015206556680170977,0.0013329134620701805,5
epoch_30,epoch_0,5,5,0.5237931207620132,0.0013402190467865192,0.001174753790195014,5,0.14252345347617074,0.004576176510438736,0.004011195567716485,5,0.14252345347617074,0.004576176510438736,0.004011195567716485,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.1321470696950597,0.014859017093104599,0.013024502741213176,5,0.512578069303792,0.0010249218412805526,0.0008983836042212056,5,0.5278150973399686,0.002388820044251432,0.002093893089944421,5,0.5616988478296049,0.0016139997603816475,0.0014147331665136404,5,0.4887976898103536,0.00043610396614464917,0.0003822619805142273,5
epoch_30,epoch_1,5,5,0.5441144624875569,0.0017609712720207948,0.001543559376499806,5,0.1683722420720939,0.00310467157799302,0.0027213646249119416,5,0.1683722420720939,0.00310467157799302,0.0027213646249119416,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.3381007812709862,0.03373301651990283,0.02956829266565343,5,0.524146023544859,0.0012940981287679547,0.0011343270231083257,5,0.5451416450579663,0.002437446739910368,0.002136516267974134,5,0.6139790231037777,0.006186324768701811,0.005422552743773502,5,0.48008631970707877,0.0009175100081502757,0.0008042329813180777,5
epoch_30,epoch_10,5,5,0.5697756676954513,0.007451120047927935,0.006531194686785915,5,0.1876931291142145,0.002249570113103086,0.001971835143675753,5,0.1876931291142145,0.002249570113103086,0.001971835143675753,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.492025530695137,0.04890262748453243,0.042865042938835515,5,0.5008852723717059,0.00526039557660039,0.004610940022344527,5,0.7648173669412873,0.0040147152665500055,0.003519053088554304,5,0.8177932812139205,0.005633754836664145,0.004938203843072906,5,0.4340657281412132,0.0016980902722823865,0.0014884417500557808,5
epoch_30,epoch_2,5,5,0.5532772444821202,0.0024834813407636604,0.0021768673747295467,5,0.1782676402154708,0.002642794316736868,0.0023165113551673086,5,0.1782676402154708,0.002642794316736868,0.0023165113551673086,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.416726190524908,0.03135180121507899,0.02748106542371903,5,0.5264146255499512,0.0019821433615276516,0.0017374252606301018,5,0.566688929301165,0.004343025496250921,0.003806829693151672,5,0.6517607134190249,0.006549793461128856,0.0057411470997257566,5,0.47336941792986975,0.0012379808835870424,0.001085138088933985,5
epoch_30,epoch_20,5,5,0.5585134484017603,0.009192606132528003,0.00805767454346391,5,0.17270717137255998,0.003978513929576822,0.003487321217617725,5,0.17270717137255998,0.003978513929576822,0.003487321217617725,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.373044793905165,0.056297771577764166,0.04934717253801742,5,0.47553004707585333,0.006932238520601599,0.006076374974776638,5,0.8493221894713215,0.002043928823839885,0.001791582606180653,5,0.8606294380462021,0.004231990031080427,0.0037095028167221343,5,0.4218161203741809,0.0013343408113693498,0.0011696012896746434,5
epoch_30,epoch_30,5,5,0.5551737975134631,0.009190193298399435,0.008055559601100985,5,0.16727416702091408,0.004453402351740032,0.00390357927274207,5,0.16727416702091408,0.004453402351740032,0.00390357927274207,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.329998815768355,0.061386004591412226,0.05380720542033667,5,0.47155455672434754,0.006907203665399505,0.0060544309566654495,5,0.8561940156025327,0.0019949675436722984,0.0017486661518983594,5,0.8632106946650565,0.004488261043899633,0.003934134263610109,5,0.421172933072444,0.0013177466066458818,0.0011550558279153082,5
